sentenceCount,wordCount,spellingErrors,grammarErrors,topicCoherenceScore,avgSentLen,uniqWordCount,fleschReadingEase,CLIndex
1,2,0,0,21.2724228385993,5.0,2,100.24,-0.85
9,57,2,5,628.782942521877,11.444444444444445,40,85.39,2.82
9,83,1,3,879.3949380083307,16.444444444444443,57,88.77,3.83
27,189,13,7,1874.0539464448402,15.296296296296294,123,87.35,4.7
11,84,4,6,952.829456143275,16.90909090909091,61,86.54,4.53
5,46,2,4,498.02792085795045,20.2,31,85.02,3.95
18,113,3,11,1270.0814844726867,12.0,55,84.17,5.79
10,43,4,1,413.9169292051256,9.4,35,73.0,5.69
15,79,3,0,744.9984936975656,9.8,48,91.71,3.41
12,75,25,0,458.4054449205777,7.75,51,53.41,10.32
1,27,3,0,281.7526464118965,53.0,21,43.06,5.36
7,72,3,11,812.2517571051255,19.714285714285715,59,85.73,2.85
18,124,10,1,1273.396058194465,11.055555555555555,94,84.98,5.32
5,81,6,14,936.2510274727025,33.2,48,65.39,6.34
10,77,3,2,747.6397469962095,16.0,67,81.02,6.2
31,205,12,4,1874.182092305682,11.870967741935484,140,91.0,4.86
13,170,9,22,1810.328697656825,27.84615384615385,117,65.02,4.89
33,229,12,7,2301.4600972900357,13.363636363636365,131,91.41,3.65
7,38,1,0,416.10550009416187,9.0,27,96.18,1.94
4,57,6,4,638.8409156117369,35.5,38,61.33,7.03
19,175,12,1,1768.7003258695045,15.63157894736842,123,89.68,4.92
8,78,2,3,856.048105562308,19.875,52,85.52,4.41
2,69,15,3,589.9196367744736,78.5,50,26.65,3.91
6,72,8,5,697.8686507378093,23.5,56,77.1,5.69
17,112,14,9,1220.9872136807037,13.0,77,83.05,5.97
11,103,12,4,952.65976673825,15.727272727272727,67,77.27,6.09
4,93,17,2,829.0258236130957,49.25,58,63.74,3.27
2,33,2,1,374.7709061750091,38.5,26,66.24,4.54
3,111,7,10,1380.2362295298358,81.33333333333333,72,24.12,7.28
13,113,6,1,1005.4436390321074,16.692307692307693,54,85.32,3.89
6,42,3,4,458.94195285278926,13.833333333333336,30,91.31,4.4
5,44,3,3,539.4947757136226,16.6,33,80.21,5.39
16,154,17,11,1453.9283987641124,18.3125,108,77.37,6.27
17,121,7,8,1363.7048987304297,14.647058823529413,77,76.25,4.24
27,142,8,4,1279.0214104866484,9.407407407407408,88,94.86,2.87
21,168,7,5,1770.0295867445072,15.0,124,77.06,6.21
11,89,7,7,947.1016688076327,17.454545454545453,59,88.16,3.36
7,60,6,4,561.8239041015752,17.142857142857142,52,88.06,4.58
6,47,7,5,375.5317950367487,13.666666666666664,41,91.41,3.3
6,90,6,3,1069.0649393906642,29.83333333333333,45,45.13,3.33
9,55,5,1,625.4006448788566,12.666666666666664,41,92.93,4.57
19,119,5,1,1053.587093487869,10.68421052631579,91,85.79,5.55
10,70,11,1,736.6318893524777,12.4,52,92.83,3.58
13,97,1,6,983.701918523511,15.846153846153848,54,81.53,7.3
5,68,3,0,661.8838984931477,27.8,44,68.84,7.09
8,49,4,1,571.9206545905075,11.875,29,89.38,1.68
1,18,1,2,188.14879093215012,35.0,16,62.35,7.38
11,63,5,5,584.0537644502053,11.181818181818182,58,83.25,5.85
38,247,12,11,2781.522071186464,11.36842105263158,160,93.95,3.81
16,91,5,1,1007.9940514894469,9.8125,55,94.05,2.53
5,12,0,0,136.32200936318577,5.6,10,90.26,3.66
3,46,2,2,502.3277569008224,28.0,29,85.36,3.78
28,159,6,3,1736.357153454539,10.607142857142858,110,85.49,3.92
10,69,8,4,685.691263058408,11.9,54,82.24,5.39
12,73,7,6,799.6862414889898,13.75,47,80.51,5.62
6,38,14,1,311.3972959230315,10.833333333333336,35,71.85,7.07
5,64,4,4,711.0019086005161,25.8,40,79.74,4.13
10,97,8,4,1162.0841690859838,19.9,52,85.32,3.25
12,141,7,10,1551.448714963205,22.0,70,75.54,5.51
12,84,3,5,833.7452879336029,13.5,62,78.99,6.26
10,52,5,6,492.5783958602471,10.5,31,102.2,2.47
26,138,11,0,1261.5703103011467,8.23076923076923,80,82.54,5.91
3,48,1,4,568.7219350652788,37.66666666666666,36,76.52,3.32
6,48,2,11,552.5500181148401,18.33333333333333,35,88.57,3.48
21,140,9,5,1232.2220757355694,10.571428571428571,79,92.32,3.81
11,69,3,4,760.6274614947012,13.090909090909092,51,90.8,3.94
7,65,0,0,726.2595861225145,19.428571428571427,47,69.01,8.76
9,106,16,1,877.1582235317203,20.444444444444443,74,74.36,5.06
13,58,5,2,444.87117263111793,7.6923076923076925,39,89.04,4.02
8,45,5,0,476.9336750624673,11.125,42,90.29,4.28
3,63,7,4,653.4443889229124,45.66666666666666,42,37.31,5.94
13,76,2,2,810.3701143541723,10.384615384615383,51,94.76,3.51
6,58,5,0,570.7378202808537,16.333333333333332,39,80.41,3.3
14,70,3,1,759.2634436469973,8.928571428571429,56,95.67,4.09
2,42,3,5,521.6639296075433,56.0,32,58.46,5.36
7,102,13,8,1089.8275960666433,32.0,87,72.94,4.31
11,119,16,3,1062.2052667490786,19.63636363636364,80,55.41,7.85
16,123,7,1,1226.0049757732768,13.125,87,82.85,6.78
7,25,6,0,229.71393365406516,6.2857142857142865,22,81.93,3.59
12,67,6,2,651.8736555670012,10.333333333333334,52,94.86,2.12
11,103,20,4,944.4446838507196,17.272727272727273,74,75.84,4.59
14,117,2,1,1095.2816118650844,13.857142857142858,78,81.83,7.42
10,74,1,3,789.7125819141336,16.1,46,95.81,3.3
22,159,5,3,1524.5560406054165,13.863636363636365,105,89.99,4.46
8,50,4,4,437.67118253263766,10.875,36,84.27,4.05
11,56,2,1,639.0396594805281,9.909090909090908,40,95.27,1.89
11,91,3,0,997.8968056711091,15.272727272727273,65,86.33,3.83
8,45,6,2,373.2310907015245,9.25,36,75.91,9.5
3,73,12,4,587.9225694240412,44.33333333333334,41,-18.18,4.03
17,179,19,10,1747.1885217293704,22.764705882352942,115,82.58,5.29
19,159,6,2,1640.7813885374958,15.052631578947368,87,90.5,5.39
14,95,8,4,893.7357261374664,11.642857142857142,58,91.71,3.76
11,123,9,8,1160.995619589393,21.818181818181817,88,74.93,5.34
12,104,4,7,1240.8876620670244,16.916666666666668,64,88.47,2.55
15,86,4,3,956.8614030448417,9.933333333333334,53,93.74,2.18
7,50,5,2,487.65139831359016,13.714285714285715,38,99.97,2.54
1,1,0,0,19.242673992673993,1.0,1,121.22,-22.21
5,29,2,1,300.29160733057785,11.2,19,102.81,-0.73
30,229,23,8,2118.708007747314,14.433333333333335,155,88.77,5.39
9,73,7,1,822.2498225544682,14.777777777777779,50,81.83,6.26
7,51,1,2,550.2838074249457,13.571428571428573,45,100.17,2.49
8,59,3,0,574.4265470812284,13.875,45,80.72,4.17
3,43,7,2,414.50205350205454,23.66666666666667,33,72.8,5.4
1,1,0,0,19.242673992673993,1.0,1,121.22,-22.21
1,46,0,2,640.2898938780514,98.0,28,14.31,2.7
1,22,4,1,188.24882869967996,43.0,16,53.21,6.0
4,70,8,1,737.7772879167644,33.25,47,71.52,5.93
4,72,6,3,831.6641940532833,35.25,53,69.79,4.54
3,24,5,1,236.40178495824782,17.333333333333332,19,87.76,4.06
20,102,22,2,835.6801148971438,8.25,75,85.08,5.66
16,117,2,6,1335.3350683157482,14.5,78,88.57,3.19
18,100,1,4,1237.0676821587397,9.888888888888891,65,95.37,3.05
10,96,4,5,937.6336421834105,19.9,68,75.34,7.83
24,182,11,8,1617.1744343590562,15.416666666666664,107,79.3,6.44
9,63,2,3,661.9564383457982,14.111111111111109,46,89.28,3.77
11,75,5,5,635.7536417143234,13.181818181818182,46,64.54,8.42
9,64,6,0,716.1621557965598,12.444444444444445,46,92.83,1.73
13,121,1,2,1336.3112106203057,16.53846153846154,86,80.21,7.89
22,162,3,7,1694.3999186528665,11.909090909090908,85,82.85,4.57
8,48,3,0,530.5402307788534,10.375,39,94.76,3.34
12,166,19,9,1340.0129781381238,25.33333333333333,100,51.55,8.02
2,38,4,0,359.49859449975594,36.5,32,32.24,5.42
26,160,18,5,1290.3386776493135,10.307692307692307,97,91.21,4.57
5,43,5,0,466.1236474696619,17.6,34,91.45,3.14
16,132,12,9,1175.011704798464,16.0,77,97.94,3.42
7,57,1,5,722.0813178823245,15.857142857142858,34,89.18,2.09
8,60,13,4,541.4374988960142,14.875,47,90.29,4.52
15,69,3,2,695.8370915805887,7.7333333333333325,43,88.47,1.51
7,51,5,1,499.5924269057393,13.0,45,72.97,6.89
18,102,3,3,989.8846571900781,10.5,73,86.3,3.63
32,198,30,1,1697.0319696428282,11.5625,114,93.24,2.25
11,93,3,2,885.0912058083368,13.818181818181818,56,90.19,4.23
9,129,6,7,1232.3579262198007,26.0,89,79.03,4.94
2,53,3,1,575.0511442375994,48.0,33,18.37,3.68
6,60,8,4,660.0020657404183,19.83333333333333,49,85.52,4.7
14,76,5,2,696.7519384339456,9.928571428571429,41,94.66,3.74
2,48,4,0,527.3873487365754,38.5,41,57.78,7.21
11,92,12,2,879.901364111468,15.727272727272727,65,85.93,5.92
12,96,12,3,797.7017463702495,16.25,71,88.87,5.39
5,44,7,1,337.7235817459117,16.6,33,96.93,3.01
7,68,1,4,788.3141778972678,20.571428571428573,41,84.61,3.77
14,67,8,0,547.9425988184499,8.928571428571429,51,87.82,5.71
8,38,3,3,405.5048282943411,8.125,29,86.4,3.8
8,71,18,0,573.5118156095707,15.5,61,79.19,6.09
17,95,13,2,843.4507418536084,9.705882352941176,70,94.86,3.11
25,211,8,3,2102.262873212075,14.76,130,79.4,5.91
12,52,1,5,520.9530831483627,9.416666666666666,40,102.41,1.55
12,84,10,1,816.9378838009253,11.166666666666664,59,73.37,5.15
6,62,3,1,637.955913668377,22.16666666666667,49,74.53,5.75
3,33,1,1,329.51942167309903,19.0,20,86.03,0.93
20,118,14,1,994.7676730089635,8.55,68,75.2,4.86
3,22,3,0,258.8270007770009,13.666666666666664,14,91.41,2.49
8,60,2,2,611.5547485108643,16.375,46,80.72,6.73
5,41,1,6,465.45532487378455,15.6,32,81.83,6.14
6,34,0,3,336.6983880069026,10.833333333333336,19,86.91,5.6
8,80,3,1,754.6982827715822,19.75,69,79.64,5.58
20,148,5,7,1550.1476921556123,14.25,94,89.38,3.48
8,70,5,2,771.2031257742949,13.375,55,83.25,5.39
17,125,20,4,1190.158767595488,13.0,90,99.77,3.12
14,69,3,4,729.4936325198723,9.285714285714286,43,94.35,1.6
34,200,28,2,1772.8749909518108,9.558823529411764,123,92.22,3.93
9,55,5,3,537.0326199514276,11.777777777777779,38,83.66,3.99
15,94,10,3,859.879756273142,9.4,65,87.42,5.3
17,100,5,1,1053.7905669607792,10.529411764705884,64,93.24,2.07
11,78,12,4,664.1873897301534,14.181818181818182,52,87.76,4.52
19,152,12,6,1562.4717977627593,13.947368421052632,105,86.44,4.64
11,114,7,1,1097.1433291166993,18.90909090909091,70,84.3,4.82
25,237,21,3,2321.668580580906,16.36,141,76.96,6.73
14,109,8,8,1127.9139482636383,15.142857142857142,74,80.72,5.57
18,136,4,0,1353.3492605317974,12.555555555555555,94,92.53,4.1
11,111,4,2,1257.7904286674755,18.454545454545453,60,82.78,5.17
14,127,14,0,946.6838092420168,14.857142857142858,87,67.59,9.92
24,139,12,5,1457.9810975230373,10.958333333333336,102,92.12,3.7
9,49,9,2,463.99831691786096,10.111111111111109,39,83.66,3.93
11,65,6,4,643.4644924476985,10.363636363636363,54,86.3,4.38
20,121,4,8,1254.971534077375,11.15,95,85.18,4.79
14,92,3,3,1015.3586010695536,10.928571428571427,62,94.25,4.39
15,125,10,2,1106.2145212716425,14.2,92,77.37,7.31
13,75,2,2,855.5873283922837,11.461538461538463,64,97.13,3.01
20,137,8,3,1514.2207657194751,12.35,79,93.54,3.58
8,138,12,5,1458.1997938421932,31.875,83,61.97,3.62
34,163,25,0,1132.8326149211991,8.294117647058824,106,82.65,5.68
26,168,13,2,1846.3579264130847,11.730769230769232,107,91.82,2.65
10,49,1,3,543.5539677427828,9.7,33,74.59,7.13
13,113,9,6,1149.97165207513,18.076923076923077,75,87.15,5.39
21,233,12,4,2422.0704770504717,19.761904761904766,120,83.39,4.3
12,70,2,6,800.3952684097826,10.916666666666664,44,85.89,3.69
10,96,12,3,980.3747541158548,19.2,67,85.83,4.12
3,25,1,0,262.85476483870457,13.666666666666664,22,91.41,2.37
1,58,5,4,582.7192804830199,112.0,37,-6.34,5.42
2,30,17,1,108.39520738549363,22.0,27,66.07,4.88
18,138,3,3,1422.9244604939126,14.777777777777779,76,90.6,3.7
13,114,14,2,1102.14833397596,15.846153846153848,78,84.41,4.99
4,77,8,0,791.6275304288077,38.25,54,67.25,3.73
5,57,4,6,633.0044936616555,25.0,36,88.4,2.45
7,43,4,0,396.8363213583804,12.142857142857142,31,79.8,4.58
15,135,2,7,1427.4171983889707,17.733333333333334,81,95.91,2.55
5,46,9,4,473.2795915599709,18.0,38,74.73,5.4
25,163,23,5,1603.9441296233726,11.8,116,91.21,3.36
15,64,7,2,611.1120397962902,7.2666666666666675,42,103.73,0.9
2,48,5,0,496.78161442101197,49.5,28,13.29,3.97
7,105,12,5,1043.4056366105517,24.42857142857143,65,80.85,4.42
23,84,3,6,933.0029398233369,7.6521739130434785,55,92.73,3.23
16,113,6,3,1159.2195685792158,12.4375,70,92.83,2.71
12,121,5,5,1407.8716266189865,20.75,70,82.27,3.78
17,104,4,2,1117.1862210029328,10.411764705882351,80,92.63,3.58
22,110,19,1,1008.4579636007261,8.863636363636363,76,86.5,3.34
22,119,6,5,1238.8058107527117,10.454545454545457,81,91.71,4.23
12,105,8,4,1184.3323314413424,18.75,81,84.71,3.72
25,135,6,8,1421.2113696073357,10.24,94,83.96,5.44
9,107,14,3,1004.4008867293693,20.444444444444443,66,68.17,4.25
23,163,8,9,1938.7361858729273,13.782608695652176,113,82.75,5.5
24,116,4,3,1279.5842882736292,7.416666666666668,70,97.6,1.58
5,55,7,3,590.3613087892501,21.6,40,74.93,6.09
2,63,10,3,585.7619118411683,57.5,49,-10.4,5.13
8,51,2,6,604.6094415345572,15.125,40,90.6,5.85
16,125,9,6,1245.8175085105718,17.125,91,87.05,4.17
6,67,1,3,797.992704401724,21.66666666666667,51,83.7,5.63
23,146,8,0,1546.1914929497595,11.043478260869565,84,94.15,2.3
14,70,5,5,667.3834161753301,9.785714285714286,41,103.12,-0.15
6,52,11,1,460.68819784446663,18.166666666666668,41,83.59,3.95
11,77,5,10,822.6152750156632,11.636363636363635,55,85.18,5.2
14,46,8,5,414.4630797650931,6.357142857142858,32,86.1,2.42
23,149,18,2,1432.3655630274347,11.26086956521739,102,92.32,4.34
9,72,3,2,723.7597129306894,15.333333333333336,49,88.06,3.54
27,103,6,2,929.7149635710069,6.703703703703702,74,95.37,3.98
10,66,2,5,703.1888099172941,14.1,55,87.55,3.83
13,82,5,1,888.2944611460092,11.538461538461537,53,93.64,3.87
18,128,13,11,1203.7625491252718,16.055555555555557,87,89.18,4.46
14,123,20,5,1048.564264098478,18.214285714285715,81,83.9,5.34
13,100,4,1,1036.4622785453282,16.153846153846153,73,88.97,3.3
6,72,3,4,793.8088710266355,22.5,53,82.68,4.3
20,133,10,1,1151.427242795048,13.65,84,90.7,3.24
22,199,8,16,2196.142717408992,15.909090909090908,100,81.22,5.68
21,209,19,8,2008.4138821017027,15.857142857142858,125,67.79,7.02
10,85,11,4,772.3813878888599,17.6,67,88.06,5.04
10,125,12,7,1206.681672902255,22.3,83,72.8,6.85
12,114,8,4,1037.7189724577088,15.25,85,74.12,8.42
9,67,3,2,677.7120689666925,14.0,56,80.82,4.81
14,121,10,2,1202.3317597521122,15.571428571428573,92,81.12,5.28
11,71,4,2,720.0466337970603,12.454545454545455,44,93.03,2.48
38,199,16,7,2175.086282632908,9.157894736842103,139,91.51,3.82
5,78,3,5,969.2355523174792,30.2,54,-46.94,4.44
11,62,5,4,617.5201563486403,10.363636363636363,45,103.42,2.06
42,245,20,3,2284.679569884011,9.214285714285714,150,83.36,5.55
7,42,4,1,502.3244821355124,9.428571428571429,31,91.92,2.83
12,85,9,6,753.409349431099,13.583333333333336,58,91.82,3.0
7,46,0,6,481.9113058209423,16.0,32,81.33,7.13
8,69,5,1,618.1659495733043,15.5,55,48.47,10.63
16,94,6,3,992.1954815007838,9.3125,56,104.44,1.13
13,110,18,3,1000.9383814285142,14.076923076923075,67,74.12,4.71
7,50,4,3,510.27805308726505,12.285714285714285,30,85.08,5.66
12,93,5,2,1025.1233347878494,16.0,59,89.38,3.13
19,115,12,0,1115.8243840181128,9.736842105263158,81,84.37,4.45
5,54,7,1,505.89022121669245,21.0,39,84.2,4.64
14,106,18,3,954.3218259251963,14.428571428571427,66,99.67,1.91
8,82,4,5,865.6059576431485,19.375,48,77.57,4.41
11,91,5,5,1065.897399590433,15.909090909090908,66,89.68,5.1
12,72,6,7,751.5862643849116,13.0,56,69.62,7.31
9,113,4,4,1252.535284791741,23.222222222222218,60,90.23,2.62
17,99,3,3,1095.95429167925,10.235294117647056,67,103.42,2.0
2,124,10,7,1346.326397707887,119.5,74,-11.93,3.97
10,61,2,2,569.8107039288543,13.7,43,87.96,2.32
19,139,3,2,1448.3088961133421,12.052631578947368,86,76.32,6.13
12,80,5,2,774.3742143821096,11.666666666666664,55,85.08,7.23
7,40,5,0,362.4793921721559,10.714285714285714,34,94.45,4.79
11,78,6,0,635.6487502478589,15.818181818181818,42,81.02,4.93
7,49,1,5,516.5237068444114,13.142857142857142,32,78.59,6.96
10,54,3,6,536.1800797585643,10.8,42,93.54,3.87
11,97,5,5,1022.7328299882103,17.545454545454547,75,86.23,4.64
12,66,3,2,701.4210487354063,9.5,45,76.82,4.74
6,39,2,1,412.1178043361879,10.5,28,86.2,3.22
23,174,11,1,1685.2230235536583,13.391304347826088,109,77.67,6.21
35,253,17,8,2158.275263638145,11.942857142857143,124,73.61,7.2
33,219,29,13,1870.7401409520728,11.515151515151516,131,82.04,5.97
34,81,7,5,787.6989585577832,4.970588235294118,52,71.24,3.3
11,96,4,4,981.5166737959873,19.63636363636364,72,74.93,5.57
5,58,6,4,624.6193087614154,19.8,39,77.37,5.63
15,70,6,1,690.8955600299253,8.266666666666667,41,100.17,2.14
7,57,4,3,555.6213332376259,16.0,43,86.74,5.4
3,77,6,2,693.3922563633499,51.0,49,36.64,3.39
5,20,1,1,201.6529495014788,9.4,20,81.33,5.44
6,81,12,4,720.4469428232566,23.83333333333333,50,76.69,3.32
12,95,11,0,911.8376833864467,12.666666666666664,70,83.15,5.04
7,35,5,2,368.89889697505873,8.714285714285714,24,95.17,1.83
13,87,6,4,815.5407830301822,11.615384615384615,68,93.54,1.84
6,66,4,5,781.138063544643,22.0,45,91.45,2.56
12,58,3,3,607.0298782916452,9.333333333333334,42,95.88,2.35
8,29,10,0,210.02029045086329,6.875,22,95.81,2.14
4,49,3,2,557.0219388411718,24.75,35,81.16,3.72
3,35,4,2,377.7869730329875,20.0,26,76.56,3.48
19,117,6,4,1100.3536712126847,10.789473684210524,85,93.54,5.2
6,55,5,3,594.4809823260676,18.83333333333333,33,95.2,2.56
7,80,7,1,868.1221617563731,24.42857142857143,48,89.52,2.91
17,116,9,3,1198.776625550226,11.882352941176471,86,90.8,3.47
11,103,7,7,1068.5850891454584,17.181818181818183,70,78.28,6.91
14,134,6,3,1512.7722725545761,16.857142857142858,86,88.47,4.93
7,77,3,14,881.1654179111233,22.285714285714285,38,75.54,3.6
8,42,4,5,440.17546824091056,10.5,30,93.54,2.53
4,70,5,4,712.038549333365,36.75,48,71.31,4.54
2,60,4,0,643.5542597108787,57.5,38,46.95,4.78
7,69,3,1,795.0273219771315,20.142857142857142,58,81.67,4.94
26,182,12,2,1718.952629096033,13.038461538461537,134,79.8,6.15
8,102,5,13,1155.3498032711943,26.125,67,75.98,5.53
11,80,1,3,785.2413294393967,13.363636363636365,56,90.5,4.17
6,52,0,2,563.7649102488505,16.833333333333332,32,85.02,2.85
18,169,14,5,1775.6121319684626,15.611111111111109,130,76.66,5.98
2,72,5,1,649.4417655443974,72.0,47,33.25,5.48
3,21,0,1,233.15694213766946,12.666666666666664,16,75.91,3.47
7,45,7,0,431.2379518271546,12.285714285714285,40,101.29,3.7
26,118,5,5,1080.3682969679119,7.730769230769232,70,97.4,2.97
17,106,9,7,1164.527199481797,11.176470588235292,75,85.59,4.1
2,19,2,3,210.44411329554504,19.5,16,86.54,3.54
6,66,10,1,562.4437753594879,19.5,54,49.52,9.12
26,206,12,0,2103.9954369074176,14.346153846153848,140,79.8,5.91
4,66,17,2,507.53977386562667,30.5,47,64.41,4.72
7,50,4,1,621.1035931990262,12.571428571428573,37,92.73,3.52
2,22,0,0,280.66921771039443,23.5,19,89.92,3.61
18,146,9,3,1386.4704011975216,14.444444444444445,95,87.96,5.68
18,161,3,5,1722.9179065344588,17.5,86,86.84,4.47
8,86,2,8,994.6174956321623,21.25,54,81.87,5.0
7,43,2,1,411.4639716449713,10.285714285714286,31,95.47,4.38
24,144,8,2,1538.959044906757,10.625,86,94.15,3.0
9,96,15,2,887.4869303383235,19.555555555555557,81,77.27,7.37
15,110,5,9,1263.489821002002,13.0,75,75.5,6.08
20,105,9,7,1239.0255076407839,10.05,59,94.76,1.37
4,33,3,0,339.56529707822386,16.75,23,96.72,2.67
4,14,1,0,95.92418463889047,8.75,13,79.46,5.94
21,129,6,1,1331.452508207299,10.619047619047619,69,86.44,3.14
3,28,0,0,315.58326005349994,19.33333333333333,20,77.27,5.51
6,39,3,0,336.8400038686811,10.666666666666666,25,94.86,3.34
8,58,3,4,571.5378650073703,14.0,44,91.11,3.99
3,25,3,2,243.67694054311693,15.333333333333336,20,89.79,3.94
4,32,8,0,263.4996854624564,13.75,30,91.31,3.24
21,173,24,1,1384.205979800203,11.476190476190474,95,66.47,8.36
14,142,16,2,1435.9744516663193,19.071428571428573,102,92.97,3.25
13,100,5,3,1088.8463311756952,14.923076923076925,62,88.36,4.58
30,138,11,7,1319.9519117363461,8.833333333333334,92,84.47,4.92
8,73,3,5,817.1352206058499,16.375,53,80.82,6.9
2,144,11,5,1486.567305454246,129.0,97,-145.74,8.44
6,31,0,2,386.00776667003464,10.833333333333336,21,97.23,2.96
8,56,1,5,671.8145122765106,12.75,40,84.17,5.84
24,165,7,6,1863.9049988667794,12.416666666666664,92,92.83,4.05
9,49,2,1,492.08744575857645,10.555555555555557,45,94.56,2.88
9,80,9,2,676.5115048651046,16.444444444444443,57,66.81,6.63
7,97,11,4,1145.691845886304,29.0,67,76.29,3.9
4,36,3,1,416.1160018086497,19.75,30,93.98,2.5
12,75,8,2,639.5449164999103,10.416666666666666,59,75.0,8.34
6,72,4,4,878.0179556468669,24.66666666666667,51,81.16,6.8
1,24,2,1,211.19801403446868,59.0,14,53.89,2.17
7,44,3,4,512.9574794443595,14.714285714285715,36,90.39,2.43
32,276,16,18,2982.763777715442,15.78125,199,79.09,6.49
11,98,2,4,1159.3037429589701,18.363636363636363,57,85.12,4.12
11,70,4,6,752.8950691637226,11.545454545454545,48,91.51,3.07
2,35,8,0,321.21143011185563,34.5,22,61.84,4.02
5,33,0,3,334.1736571993545,13.4,23,71.85,8.99
6,46,3,1,474.45857108148243,13.5,35,80.82,5.57
12,76,12,6,671.9264228891185,13.916666666666664,54,98.35,2.43
11,139,21,4,1508.9911002568044,24.363636363636363,108,52.2,6.0
7,53,13,1,427.4971056147693,14.285714285714285,44,90.8,2.66
4,70,10,3,621.3798141916579,33.75,50,62.85,7.15
16,93,7,4,979.2733068960662,10.5625,65,94.86,2.82
11,82,3,3,765.3970551851003,16.0,59,89.18,4.29
5,61,5,0,731.9104696129463,21.4,46,75.54,6.33
13,135,5,3,1482.7026534825602,20.69230769230769,82,82.78,3.66
2,33,2,2,383.642042774048,35.5,21,77.74,2.34
13,102,2,5,1153.0725364075174,14.307692307692307,70,82.44,5.21
13,159,14,8,1644.6321162497482,23.923076923076927,113,74.26,6.16
19,173,16,2,1530.91332426173,15.210526315789476,112,83.59,6.91
7,50,1,7,568.1426458689231,17.285714285714285,37,76.56,6.33
10,76,1,2,786.3699228231355,14.9,53,90.19,3.12
8,66,14,2,634.8186822078864,14.25,49,81.22,4.52
10,95,10,1,861.2914367967808,18.3,71,62.01,8.19
6,44,3,1,443.128745209899,14.833333333333336,30,87.25,3.54
25,207,19,6,1913.7979463948272,14.64,140,73.81,6.56
10,98,6,4,1098.8550413166092,20.8,67,79.43,3.84
12,69,5,3,743.4801935164952,9.916666666666666,56,86.91,4.44
5,23,1,5,203.7467308405387,10.6,16,94.56,4.97
9,77,15,1,674.5850377520666,15.444444444444445,48,62.38,7.31
28,195,15,10,1990.99172152235,12.857142857142858,134,72.7,5.35
11,38,2,2,393.68244471387015,6.2727272727272725,28,97.6,-0.05
18,102,21,3,850.820201526204,9.388888888888891,72,64.34,6.62
7,32,4,1,306.10351943807865,8.857142857142858,25,104.74,1.36
10,101,14,3,1003.6939228813851,18.9,66,81.46,4.36
7,57,11,3,489.54274246994845,13.428571428571427,42,83.56,4.8
12,119,6,2,1319.2783063986153,18.75,79,93.27,2.73
7,37,4,0,319.74304421069246,10.428571428571429,16,94.76,2.7
19,122,17,4,1084.7134940223189,11.105263157894735,86,75.74,6.04
3,31,1,0,331.9630513664181,20.0,27,66.41,7.85
8,101,7,1,1138.5758611056945,29.375,59,83.93,3.67
6,57,1,4,746.432602708608,19.166666666666668,37,66.75,3.55
8,77,3,2,862.6787959718308,19.0,48,75.84,4.7
6,37,4,1,336.93163629456205,11.0,29,92.32,1.61
43,229,13,2,1878.850314219639,9.069767441860462,143,65.46,8.25
8,88,12,3,847.6546657934447,19.125,66,86.23,5.75
19,108,6,4,1005.5457531031071,9.842105263157897,69,86.3,3.28
27,81,6,2,838.1460305088835,6.37037037037037,66,80.65,4.07
6,80,17,5,639.8666263990582,21.166666666666668,55,63.36,5.64
19,118,12,3,1130.280160800671,11.421052631578947,82,73.07,7.07
10,49,9,1,401.8711780823238,7.9,35,81.22,4.41
14,71,4,2,783.873888151756,12.071428571428573,48,89.42,2.68
9,61,3,0,545.4810495232307,12.444444444444445,46,84.37,6.48
1,13,1,0,131.48531811325918,19.0,11,87.05,2.09
21,99,7,4,1040.7139821521776,9.19047619047619,66,84.88,4.92
5,27,0,0,285.64638535269347,11.4,22,76.82,6.88
6,41,3,2,478.34991774651274,12.333333333333336,34,84.68,5.21
2,85,41,2,371.18132937324214,74.5,66,30.21,7.05
12,86,4,6,780.5570594781922,13.666666666666664,59,73.47,8.23
5,70,14,2,534.1936857260392,21.8,42,66.67,5.98
18,115,1,7,1216.5937003484892,12.0,75,92.53,3.52
15,103,9,2,1132.4931294496664,10.266666666666667,54,86.1,5.37
13,88,5,2,943.2529704642005,11.538461538461537,53,92.83,5.15
26,197,13,5,1968.5262558519676,14.692307692307693,125,90.6,4.4
4,57,4,3,579.7026916495963,30.0,41,45.43,5.01
1,24,2,2,231.32065014560962,41.0,18,72.16,4.26
6,94,8,0,799.1392292863701,28.83333333333333,46,69.83,2.34
4,59,0,7,730.1633272300481,30.25,35,66.1,7.09
17,107,7,4,917.9903838120949,12.0,72,68.44,8.01
5,35,0,3,418.96155727227807,12.8,29,84.0,4.93
10,103,4,3,1011.6623445268187,21.2,79,73.31,7.09
4,118,8,3,1051.627710692302,45.5,64,-64.88,11.86
1,14,0,0,180.2310407901351,23.0,11,73.51,3.72
19,152,10,7,1582.6198675936885,14.63157894736842,100,75.17,5.12
7,128,19,4,1036.6306863801847,33.857142857142854,81,50.98,6.46
22,111,17,3,811.4760621817142,7.909090909090909,89,74.79,8.52
12,86,6,1,798.128991704033,12.083333333333336,65,93.03,4.34
11,71,4,5,745.6723322601043,13.545454545454545,57,90.8,4.92
30,156,20,4,1307.7697112442008,8.366666666666667,108,83.05,6.84
